company,model,manufacture_year,km_driven,owner_type,fuel,transmission,mileage,max_power,seats,price
Honda,City,2013,62000,2nd Owner,Petrol,Manual,17.7,78.0,5,200000
Renault,KWID,2021,24000,2nd Owner,Petrol,Manual,25.17,53.3,5,375000
Hyundai,Grand,2022,44800,1st Owner,Petrol,Manual,18.9,81.86,5,445000
Tata,Harrier,2024,12750,2nd Owner,Diesel,Manual,17.0,138.1,5,1750000
Hyundai,Grand,2022,21065,2nd Owner,Petrol,Manual,18.9,81.86,5,575000
Hyundai,Verna,2023,16500,2nd Owner,Petrol,Manual,17.43,105.5,5,771000
Mahindra,XUV500,2022,30000,2nd Owner,Diesel,Manual,16.0,140.0,7,1475000
Tata,Tiago,2024,35000,1st Owner,Petrol,Manual,23.84,84.0,5,434000
Maruti,Swift,2015,88466,2nd Owner,Petrol,Manual,18.6,85.8,5,290000
Maruti,Alto,2011,54171,2nd Owner,Petrol,Manual,19.7,46.3,5,100000
Renault,KWID,2023,17500,1st Owner,Petrol,Manual,23.01,67.0,5,360000
Maruti,Ciaz,2025,6003,3rd Owner,Petrol,Manual,21.56,103.25,5,875000
Volkswagen,Vento,2017,37000,2nd Owner,Petrol,Manual,15.04,103.6,5,670000
Hyundai,Verna,2020,70000,1st Owner,Diesel,Manual,23.9,126.2,5,625000
Maruti,Ciaz,2021,110000,1st Owner,Diesel,Manual,28.09,88.5,5,700000
Maruti,Baleno,2024,14171,2nd Owner,Petrol,Manual,21.01,81.8,5,750000
Toyota,Fortuner,2019,266007,2nd Owner,Diesel,Automatic,12.55,168.5,7,1300000
BMW,3,2017,76186,2nd Owner,Petrol,Automatic,12.05,154.0,5,1500000
Ford,Figo,2016,56000,2nd Owner,Petrol,Manual,15.6,70.02,5,370000
Maruti,Alto,2022,35000,1st Owner,Petrol,Manual,24.7,47.3,5,240000
Skoda,Superb,2018,55572,2nd Owner,Petrol,Automatic,13.7,157.75,5,1065000
Tata,Tiago,2024,20000,1st Owner,Petrol,Manual,23.84,84.0,5,550000
Mahindra,Scorpio,2012,92000,2nd Owner,Diesel,Manual,10.5,120.0,7,295000
Maruti,Wagon R,2019,39264,2nd Owner,Petrol,Manual,20.51,67.06,5,450000
Ford,Ecosport,2018,57000,2nd Owner,Diesel,Manual,22.7,89.84,5,570000
Toyota,Innova,2018,161823,2nd Owner,Diesel,Manual,12.99,100.6,8,790000
Hyundai,Grand,2024,9000,2nd Owner,Petrol,Manual,18.9,81.86,5,595000
Maruti,Swift,2018,54000,2nd Owner,Petrol,Manual,18.6,85.8,5,340000
Maruti,Ciaz,2021,135000,1st Owner,Diesel,Manual,28.09,88.5,5,690000
Hyundai,Creta,2022,50000,1st Owner,Diesel,Manual,21.38,88.7,5,870000
Maruti,Wagon R,2013,80000,1st Owner,Petrol,Manual,18.9,67.1,5,120000
Maruti,Ignis,2023,41000,1st Owner,Diesel,Manual,26.8,74.0,5,575000
Maruti,Swift Dzire,2019,57000,1st Owner,Diesel,Manual,23.4,74.0,5,420000
Renault,KWID,2024,15000,1st Owner,Petrol,Manual,25.17,53.3,5,410000
Hyundai,Creta,2023,25000,1st Owner,Diesel,Manual,21.38,88.7,5,1100000
Toyota,Yaris,2023,25000,1st Owner,Petrol,Automatic,17.8,105.5,5,1080000
Jaguar,XF,2024,14000,2nd Owner,Diesel,Automatic,19.33,177.0,5,4550000
Renault,KWID,2024,10000,1st Owner,Petrol,Manual,25.17,53.3,5,330000
BMW,X1,2016,210000,2nd Owner,Diesel,Automatic,17.05,184.0,5,800000
Ford,Ecosport,2024,13050,2nd Owner,Diesel,Manual,22.77,98.59,5,875000
Toyota,Innova,2021,91771,2nd Owner,Diesel,Manual,13.68,147.8,7,1650000
Maruti,Celerio,2019,41248,2nd Owner,Petrol,Automatic,23.1,67.04,5,420000
Ford,Ecosport,2020,66000,2nd Owner,Diesel,Manual,22.77,98.59,5,775000
Honda,City,2024,10229,2nd Owner,Petrol,Manual,17.4,117.6,5,1100000
Hyundai,Venue,2024,11000,2nd Owner,Petrol,Manual,18.27,118.35,5,1075000
Renault,KWID,2021,40500,2nd Owner,Petrol,Manual,25.17,53.3,5,310000
Datsun,RediGO,2022,35000,1st Owner,Petrol,Manual,22.5,67.0,5,250000
Mahindra,XUV500,2019,120000,1st Owner,Diesel,Manual,15.1,140.0,7,560000
Tata,Tigor,2023,35000,1st Owner,Petrol,Manual,20.3,84.0,5,500000
Mahindra,Bolero,2014,139000,2nd Owner,Diesel,Manual,13.6,63.0,7,385000
Mahindra,XUV500,2021,59000,2nd Owner,Diesel,Automatic,16.0,140.0,7,1185000
Hyundai,Verna,2019,32000,2nd Owner,Petrol,Manual,17.01,121.3,5,580000
Maruti,Alto,2022,19369,2nd Owner,Petrol,Manual,23.95,67.05,5,356000
Maruti,Wagon R,2017,82088,1st Owner,Petrol,Manual,18.9,67.1,5,210000
Maruti,Celerio,2023,22000,1st Owner,Petrol,Manual,23.1,67.04,5,450000
Hyundai,i20,2018,90000,1st Owner,Diesel,Manual,21.9,88.76,5,300000
Ford,Figo,2020,96000,2nd Owner,Diesel,Manual,20.0,68.05,5,425000
Maruti,Ertiga,2021,36700,2nd Owner,Diesel,Manual,24.52,88.5,7,895000
Hyundai,i10,2015,80000,1st Owner,Petrol,Manual,20.36,78.9,5,230000
Honda,City,2018,68000,2nd Owner,Petrol,Manual,16.8,116.3,5,500000
Maruti,Vitara,2025,50000,1st Owner,Diesel,Manual,24.3,88.5,5,775000
Maruti,Wagon R,2022,44000,2nd Owner,Petrol,Manual,20.51,67.04,5,410000
Hyundai,Grand,2021,29000,2nd Owner,Petrol,Manual,18.9,82.0,5,495000
Maruti,Swift,2017,49000,2nd Owner,Petrol,Manual,21.21,81.8,5,325000
Ford,Figo,2018,73000,2nd Owner,Petrol,Manual,15.6,70.02,5,299000
Volkswagen,Polo,2016,61000,2nd Owner,Petrol,Manual,16.47,73.9,5,320000
Mercedes-Benz,E-Class,2015,85000,2nd Owner,Diesel,Automatic,14.21,203.0,5,975000
Maruti,Wagon R,2021,14000,1st Owner,Petrol,Manual,20.51,67.04,5,440000
Hyundai,Grand,2023,5000,1st Owner,Petrol,Manual,18.9,81.86,5,640000
Maruti,Ertiga,2019,48000,2nd Owner,CNG,Manual,22.8,80.9,7,649000
Maruti,Swift,2021,42000,2nd Owner,Petrol,Manual,20.4,83.11,5,525000
Mahindra,XUV500,2023,46000,2nd Owner,Diesel,Manual,15.1,152.87,7,1775000
Hyundai,Creta,2021,70000,2nd Owner,Diesel,Manual,20.5,126.2,5,1125000
Maruti,Swift,2020,31000,2nd Owner,Diesel,Manual,28.4,74.0,5,521000
Maruti,Alto,2019,60000,2nd Owner,CNG,Manual,30.46,47.3,5,260000
Hyundai,Verna,2022,40000,1st Owner,Diesel,Automatic,22.0,126.2,5,980000
Ford,Ecosport,2023,25000,1st Owner,Diesel,Manual,23.0,98.96,5,950000
Maruti,Ciaz,2021,49500,1st Owner,Diesel,Manual,28.09,88.5,5,700000
Maruti,Alto,2024,22987,3rd Owner,Petrol,Manual,24.7,47.3,5,335000
Maruti,Celerio,2021,30000,1st Owner,Petrol,Automatic,23.1,67.04,5,450000
Mahindra,XUV500,2019,220000,1st Owner,Diesel,Manual,15.1,140.0,7,800000
Skoda,Octavia,2022,48592,2nd Owner,Diesel,Manual,18.7,66.0,5,1675000
Ford,Ecosport,2018,68281,2nd Owner,Diesel,Manual,22.7,89.84,5,420000
Hyundai,i20,2023,38000,2nd Owner,Diesel,Manual,22.54,88.76,5,875000
Volkswagen,Polo,2017,39000,2nd Owner,Diesel,Manual,22.07,73.9,5,365000
Honda,City,2016,85000,1st Owner,Petrol,Manual,17.0,118.0,5,530000
BMW,5,2023,12000,2nd Owner,Diesel,Automatic,22.48,187.74,5,3900000
Mercedes-Benz,GL-Class,2021,40000,2nd Owner,Diesel,Automatic,11.3,254.8,7,4700000
Mahindra,XUV500,2018,81000,2nd Owner,Diesel,Manual,15.1,140.0,7,715000
Hyundai,i10,2013,51000,2nd Owner,Petrol,Manual,19.81,68.05,5,175000
Maruti,Ertiga,2023,25000,2nd Owner,CNG,Manual,17.5,80.46,7,795000
Volkswagen,Vento,2018,118000,2nd Owner,Diesel,Manual,20.54,103.5,5,540000
Skoda,Rapid,2017,57000,2nd Owner,Petrol,Manual,15.0,103.5,5,295000
Toyota,Fortuner,2022,100930,2nd Owner,Diesel,Automatic,15.04,174.5,7,2925000
Maruti,Baleno,2025,7000,1st Owner,Petrol,Manual,21.01,81.8,5,750000
Renault,Duster,2018,38000,1st Owner,Diesel,Manual,19.01,108.45,5,580000
Hyundai,i20,2019,90000,1st Owner,Petrol,Manual,18.5,82.85,5,535000
Maruti,Vitara,2021,33254,2nd Owner,Diesel,Manual,24.3,88.5,5,825000
Maruti,Swift,2024,11893,3rd Owner,Petrol,Automatic,21.21,81.8,5,660000
Ford,Ecosport,2020,36203,2nd Owner,Diesel,Manual,22.77,98.59,5,725000
Volkswagen,Polo,2021,86400,2nd Owner,Diesel,Manual,20.14,88.0,5,565000
Hyundai,Grand,2019,70000,2nd Owner,Petrol,Automatic,18.9,82.0,5,430000
Ford,Ecosport,2021,47935,2nd Owner,Petrol,Automatic,14.7,120.69,5,865000
Hyundai,Verna,2024,15000,1st Owner,Petrol,Manual,17.0,121.3,5,970000
Maruti,Ertiga,2022,20000,1st Owner,Petrol,Manual,17.5,91.1,7,750000
Hyundai,i20,2016,65000,2nd Owner,Petrol,Manual,18.5,80.0,5,300000
BMW,5,2015,48000,2nd Owner,Diesel,Automatic,16.73,218.0,5,1290000
Hyundai,i10,2016,83347,2nd Owner,Petrol,Manual,20.36,78.9,5,385000
Maruti,Alto,2020,49000,2nd Owner,Petrol,Manual,22.74,47.3,5,270000
Mahindra,KUV,2021,43405,3rd Owner,Diesel,Manual,25.32,77.0,5,475000
Ford,Ecosport,2023,60000,1st Owner,Diesel,Manual,23.0,98.96,5,990000
Volkswagen,Polo,2024,21000,2nd Owner,Diesel,Manual,20.14,88.0,5,865000
Maruti,Alto,2021,77658,2nd Owner,CNG,Manual,33.44,40.3,4,325000
Ford,Figo,2017,79000,2nd Owner,Diesel,Manual,20.0,68.0,5,365000
Honda,City,2013,122671,1st Owner,Petrol,Manual,17.7,78.0,5,140000
Honda,WR-V,2022,22500,2nd Owner,Petrol,Manual,17.5,88.7,5,733000
Maruti,Swift Dzire,2019,107000,2nd Owner,Diesel,Manual,23.4,74.0,5,285000
Maruti,Swift,2016,100000,1st Owner,Diesel,Manual,22.9,74.0,5,325000
Hyundai,Verna,2017,90000,1st Owner,Diesel,Manual,22.32,126.3,5,630000
Honda,City,2019,62000,2nd Owner,Diesel,Manual,26.0,98.6,5,580000
Hyundai,i20,2015,78000,1st Owner,Diesel,Manual,23.0,90.0,5,215000
Honda,City,2019,57762,2nd Owner,Petrol,Manual,17.4,117.6,5,550000
Hyundai,Grand,2019,39000,2nd Owner,Petrol,Manual,18.9,81.86,5,360000
Maruti,Ciaz,2022,58000,2nd Owner,Petrol,Manual,20.73,91.1,5,725000
Hyundai,i10,2016,94000,1st Owner,Petrol,Manual,19.81,68.05,5,222000
Hyundai,i20,2016,50000,2nd Owner,Petrol,Manual,18.5,80.0,5,275000
Honda,City,2011,89500,2nd Owner,Petrol,Manual,17.7,78.0,5,249000
Maruti,Alto,2024,13413,2nd Owner,Petrol,Automatic,23.95,67.05,5,485000
Ford,Figo,2017,106000,2nd Owner,Diesel,Manual,20.0,68.0,5,285000
Maruti,Ertiga,2019,60000,1st Owner,Petrol,Manual,16.02,93.7,7,650000
Maruti,Baleno,2024,4300,2nd Owner,Petrol,Automatic,21.4,83.1,5,790000
Maruti,Ciaz,2022,45185,2nd Owner,Diesel,Manual,28.09,88.5,5,875000
Maruti,Eeco,2024,30000,1st Owner,Petrol,Manual,15.37,73.0,7,370000
Mahindra,XUV500,2017,120442,2nd Owner,Diesel,Manual,15.1,140.0,7,825000
Maruti,Wagon R,2020,25000,2nd Owner,CNG,Manual,26.2,58.2,5,385000
Toyota,Innova,2020,225000,1st Owner,Diesel,Manual,12.99,100.6,7,1350000
Maruti,Swift Dzire,2017,45000,2nd Owner,Petrol,Manual,17.5,85.8,5,340000
Renault,KWID,2022,25000,1st Owner,Petrol,Manual,23.01,67.0,5,330000
Datsun,RediGO,2023,22500,2nd Owner,Petrol,Manual,22.5,67.0,5,280000
Hyundai,Verna,2022,23000,2nd Owner,Petrol,Automatic,17.0,121.3,5,1050000
Renault,Duster,2018,250000,1st Owner,Diesel,Manual,20.45,83.8,5,550000
Hyundai,i20,2023,30000,1st Owner,Petrol,Manual,18.6,81.83,5,635000
Honda,City,2021,50000,2nd Owner,Diesel,Manual,26.0,98.6,5,825000
Tata,Hexa,2023,84523,2nd Owner,Diesel,Manual,17.6,153.86,7,1198000
Hyundai,i20,2021,50000,1st Owner,Petrol,Manual,18.6,81.83,5,530000
Maruti,Swift,2021,40000,1st Owner,Diesel,Manual,25.2,74.0,5,630000
Hyundai,i20,2022,33181,3rd Owner,Petrol,Manual,18.6,81.83,5,625000
Renault,Duster,2018,90000,1st Owner,Diesel,Manual,19.01,108.45,5,300000
Maruti,Swift Dzire,2022,11437,2nd Owner,Petrol,Automatic,18.5,83.14,5,699000
Honda,City,2016,58000,2nd Owner,Petrol,Manual,17.0,118.0,5,455000
Maruti,Celerio,2019,29000,2nd Owner,Petrol,Automatic,23.1,67.04,5,465000
Maruti,Swift,2014,100000,1st Owner,Petrol,Manual,16.1,88.2,5,320000
Maruti,Swift Dzire,2018,120000,1st Owner,Diesel,Manual,23.4,74.0,5,350000
Maruti,Alto,2023,59000,2nd Owner,CNG,Manual,33.44,40.3,4,300000
Skoda,Rapid,2019,80000,2nd Owner,Diesel,Manual,21.14,103.6,5,525000
Maruti,Ciaz,2022,450003,2nd Owner,Petrol,Manual,20.73,91.1,5,690000
Volkswagen,Vento,2018,100000,2nd Owner,Diesel,Manual,20.34,103.2,5,525000
Volkswagen,Polo,2023,52000,2nd Owner,Diesel,Manual,20.14,88.8,5,775000
Maruti,Vitara,2024,12509,3rd Owner,Diesel,Manual,24.3,88.5,5,875000
Toyota,Innova,2021,57000,2nd Owner,Petrol,Manual,11.4,130.1,7,1450000
Toyota,Innova,2020,113000,2nd Owner,Diesel,Manual,12.99,100.6,7,1125000
Maruti,Swift,2017,112454,2nd Owner,Diesel,Manual,22.9,74.0,5,440000
Honda,City,2018,47000,2nd Owner,Petrol,Manual,16.8,116.3,5,445000
Maruti,Ertiga,2019,42000,2nd Owner,Diesel,Manual,20.77,88.8,7,750000
Maruti,Alto,2020,40000,1st Owner,Petrol,Manual,23.95,67.05,5,260000
Honda,Jazz,2022,41000,2nd Owner,Petrol,Automatic,18.2,88.7,5,725000
Mercedes-Benz,S-Class,2012,100000,2nd Owner,Petrol,Automatic,7.81,362.9,5,1285000
Maruti,Ciaz,2024,8500,1st Owner,Petrol,Manual,21.56,103.25,5,950000
Hyundai,Creta,2021,48000,2nd Owner,Diesel,Automatic,17.01,126.2,5,1175000
Honda,City,2022,27880,2nd Owner,Petrol,Automatic,18.4,119.3,5,1145000
Maruti,Wagon R,2024,8401,2nd Owner,Petrol,Automatic,21.79,67.05,5,545000
Maruti,Swift,2014,108000,2nd Owner,Diesel,Manual,17.8,75.0,5,275000
Hyundai,Verna,2016,48000,1st Owner,Diesel,Manual,16.2,110.0,5,325000
Hyundai,i20,2020,98000,2nd Owner,Diesel,Manual,23.0,90.0,5,625000
Mahindra,Bolero,2025,2000,1st Owner,Diesel,Manual,16.5,62.0,7,800000
Ford,Ecosport,2021,41500,2nd Owner,Petrol,Automatic,15.63,110.4,5,649000
Ford,Figo,2019,42000,2nd Owner,Diesel,Manual,20.0,68.05,5,460000
Maruti,Swift Dzire,2016,85000,2nd Owner,Diesel,Manual,19.3,73.9,5,340000
Maruti,Ertiga,2021,86000,1st Owner,Diesel,Manual,24.52,88.5,7,700000
Ford,Ecosport,2020,61087,2nd Owner,Petrol,Automatic,15.63,110.4,5,785000
Volkswagen,Vento,2017,120000,1st Owner,Diesel,Manual,20.54,103.6,5,450000
Ford,Aspire,2024,40000,1st Owner,Diesel,Manual,26.1,99.23,5,700000
Skoda,Rapid,2017,70000,1st Owner,Diesel,Manual,20.5,103.5,5,450000
Audi,A4,2017,80000,2nd Owner,Diesel,Automatic,17.11,174.33,5,1400000
Toyota,Yaris,2023,25017,2nd Owner,Petrol,Automatic,17.8,105.5,5,950000
Maruti,Alto,2016,68000,2nd Owner,Petrol,Manual,20.92,67.1,5,265000
Honda,City,2012,65000,2nd Owner,Petrol,Manual,17.7,78.0,5,110000
Mercedes-Benz,C-Class,2016,59000,2nd Owner,Petrol,Automatic,11.74,186.0,5,650000
Maruti,Baleno,2022,9000,2nd Owner,Petrol,Manual,21.4,83.1,5,595000
Hyundai,i20,2021,49515,2nd Owner,Petrol,Manual,18.5,80.0,5,485000
Hyundai,Santro,2013,52000,2nd Owner,Petrol,Manual,17.92,62.1,5,235000
Honda,City,2021,68000,1st Owner,Diesel,Manual,26.0,98.6,5,630000
Toyota,Innova,2019,117306,2nd Owner,Diesel,Manual,12.99,100.6,7,800000
Tata,Tiago,2023,31000,2nd Owner,Petrol,Manual,23.84,84.0,5,475000
Maruti,Baleno,2022,40000,2nd Owner,Diesel,Manual,27.39,74.0,5,725000
Maruti,Alto,2023,30112,2nd Owner,CNG,Manual,33.44,40.3,4,360000
Hyundai,i20,2020,18000,1st Owner,Diesel,Manual,21.19,88.73,5,600000
Honda,Jazz,2021,44000,2nd Owner,Diesel,Manual,27.3,98.6,5,630000
Hyundai,Grand,2020,8700,2nd Owner,Petrol,Manual,18.9,82.0,5,475000
Renault,KWID,2021,47000,2nd Owner,Petrol,Manual,25.17,53.3,5,225000
Toyota,Camry,2019,100000,2nd Owner,Petrol,Automatic,12.1,164.7,5,1100000
Skoda,Superb,2015,59000,2nd Owner,Petrol,Automatic,13.7,157.75,5,449000
Maruti,Swift Dzire,2024,11000,2nd Owner,Petrol,Manual,22.0,81.8,5,645000
Ford,Ecosport,2024,36520,2nd Owner,Diesel,Manual,22.77,98.59,5,1090000
Maruti,Swift Dzire,2018,90000,1st Owner,Diesel,Manual,23.4,74.0,5,550000
Mahindra,XUV500,2021,67000,1st Owner,Diesel,Manual,16.0,140.0,7,960000
Hyundai,Creta,2021,56000,1st Owner,Diesel,Manual,19.67,126.2,5,875000
Maruti,Ertiga,2018,94000,2nd Owner,Diesel,Manual,20.77,88.76,7,585000
Honda,City,2019,43000,2nd Owner,Petrol,Automatic,18.0,117.3,5,675000
Toyota,Innova,2023,36000,1st Owner,Diesel,Manual,13.68,147.8,7,2150000
Maruti,Ignis,2024,7500,2nd Owner,Petrol,Automatic,20.89,81.8,5,625000
Hyundai,i20,2023,32000,2nd Owner,Petrol,Manual,18.6,81.83,5,690000
Skoda,Rapid,2021,22500,1st Owner,Diesel,Manual,21.14,103.52,5,600000
Maruti,Ciaz,2021,72000,2nd Owner,Diesel,Manual,28.09,88.5,5,560000
Maruti,Baleno,2022,50000,1st Owner,Diesel,Manual,27.39,74.0,5,625000
Volkswagen,Polo,2022,70000,1st Owner,Petrol,Automatic,17.21,103.5,5,700000
Volkswagen,Polo,2015,50000,2nd Owner,Petrol,Manual,16.47,73.9,5,395000
Maruti,Swift Dzire,2023,40000,1st Owner,Diesel,Automatic,28.4,74.02,5,700000
Toyota,Innova,2018,139000,2nd Owner,Diesel,Manual,12.99,100.0,8,850000
Hyundai,i20,2021,60000,1st Owner,Petrol,Manual,17.19,81.86,5,700000
Toyota,Innova,2024,20000,2nd Owner,Diesel,Automatic,13.68,147.51,7,1835000
Maruti,Wagon R,2017,65000,2nd Owner,Petrol,Manual,18.9,67.1,5,276000
Toyota,Fortuner,2020,59000,2nd Owner,Diesel,Automatic,12.55,168.5,7,1875000
Maruti,Ciaz,2023,90000,1st Owner,Diesel,Manual,28.09,88.5,5,800000
Maruti,Celerio,2023,15000,1st Owner,Petrol,Manual,23.1,67.04,5,316000
Maruti,Swift Dzire,2023,10000,1st Owner,Petrol,Automatic,21.21,81.8,5,760000
Renault,KWID,2021,15000,1st Owner,Petrol,Manual,25.17,53.3,5,299000
Hyundai,Grand,2019,55738,2nd Owner,Petrol,Automatic,18.9,82.0,5,440000
Hyundai,i20,2025,15000,1st Owner,Petrol,Manual,20.35,81.86,5,660000
Honda,City,2013,120000,1st Owner,Petrol,Manual,17.7,78.0,5,130000
Honda,Civic,2024,16502,2nd Owner,Petrol,Automatic,16.5,139.46,5,2100000
Maruti,Swift Dzire,2014,170000,1st Owner,Diesel,Manual,19.3,73.9,5,250000
Renault,KWID,2021,26500,1st Owner,Petrol,Manual,25.17,53.3,5,360000
Honda,City,2019,68000,2nd Owner,Diesel,Manual,26.0,98.6,5,475000
Maruti,Swift,2020,36967,2nd Owner,Petrol,Manual,21.21,81.8,5,462000
Honda,City,2020,24541,2nd Owner,Petrol,Manual,16.8,116.3,5,555000
Hyundai,i20,2019,69500,2nd Owner,Diesel,Manual,21.9,88.76,5,500000
Toyota,Innova,2019,200000,1st Owner,Diesel,Manual,12.99,100.6,7,690000
Volkswagen,Vento,2022,37959,2nd Owner,Petrol,Automatic,18.19,103.2,5,850000
Mercedes-Benz,C-Class,2022,17000,2nd Owner,Diesel,Automatic,19.27,167.62,5,3350000
Ford,Ecosport,2018,60000,2nd Owner,Diesel,Manual,22.7,89.84,5,425000
BMW,X3,2019,66000,2nd Owner,Diesel,Automatic,16.09,184.0,5,2195000
Mahindra,XUV500,2019,137000,1st Owner,Diesel,Manual,15.1,140.0,7,850000
Maruti,Vitara,2022,68000,2nd Owner,Diesel,Manual,24.3,88.5,5,800000
Maruti,Swift Dzire,2020,80000,1st Owner,Diesel,Manual,26.59,74.0,5,575000
Maruti,Swift Dzire,2020,69000,2nd Owner,Diesel,Manual,26.59,74.0,5,685000
BMW,3,2019,69000,2nd Owner,Diesel,Automatic,18.88,184.0,5,2145000
Hyundai,Creta,2021,50000,1st Owner,Diesel,Manual,19.67,126.2,5,1000000
Hyundai,Tucson,2023,19500,2nd Owner,Petrol,Automatic,12.95,152.88,5,1785000
Volkswagen,Polo,2020,64000,2nd Owner,Petrol,Automatic,17.21,103.6,5,650000
Hyundai,i20,2022,120000,1st Owner,Diesel,Manual,22.54,88.73,5,650000
Volkswagen,Polo,2020,50000,1st Owner,Petrol,Manual,16.2,74.0,5,600000
Hyundai,Verna,2020,57000,2nd Owner,Petrol,Manual,17.1,121.3,5,649000
Maruti,Ciaz,2022,25000,1st Owner,Diesel,Manual,28.09,88.5,5,780000
Maruti,Swift Dzire,2020,20000,1st Owner,Petrol,Manual,20.85,83.14,5,450000
Maruti,Ciaz,2023,90000,1st Owner,Diesel,Manual,28.09,88.5,5,850000
BMW,X1,2017,91000,2nd Owner,Diesel,Automatic,17.05,184.0,5,1195000
Honda,Amaze,2018,48000,2nd Owner,Diesel,Manual,25.8,98.6,5,470000
Maruti,Alto,2020,35000,1st Owner,Petrol,Manual,23.95,67.05,5,260000
Renault,KWID,2022,26233,2nd Owner,Petrol,Manual,25.17,53.3,5,345000
Maruti,Eeco,2024,13500,1st Owner,Petrol,Manual,15.37,73.0,5,420000
Maruti,Ertiga,2024,10000,1st Owner,Petrol,Manual,19.34,103.0,7,940000
Honda,Jazz,2023,19000,2nd Owner,Petrol,Manual,18.7,88.7,5,655000
Hyundai,Creta,2021,22000,2nd Owner,Petrol,Automatic,13.0,121.3,5,1075000
Maruti,Vitara,2022,35000,2nd Owner,Diesel,Manual,24.3,88.5,5,810000
Hyundai,Verna,2018,78125,2nd Owner,Petrol,Manual,17.1,121.3,5,450000
Skoda,Rapid,2019,57118,2nd Owner,Diesel,Automatic,21.66,103.52,5,560000
Maruti,Ertiga,2022,19000,2nd Owner,Diesel,Manual,24.52,88.5,7,925000
Skoda,Rapid,2017,65000,2nd Owner,Diesel,Manual,20.5,103.5,5,248000
Hyundai,Grand,2023,42000,1st Owner,Petrol,Manual,18.9,81.86,5,582000
Maruti,Swift Dzire,2020,52000,1st Owner,Petrol,Manual,20.85,83.14,5,440000
Hyundai,Verna,2016,78333,2nd Owner,Diesel,Manual,16.2,110.0,5,450000
Toyota,Fortuner,2022,70000,1st Owner,Diesel,Manual,14.24,174.5,7,2800000
Maruti,Celerio,2020,43000,2nd Owner,CNG,Manual,31.79,58.2,5,435000
Mahindra,Bolero,2015,35000,1st Owner,Diesel,Manual,13.6,63.0,7,260000
BMW,5,2024,12000,2nd Owner,Diesel,Automatic,22.48,187.74,5,4900000
BMW,3,2021,49000,2nd Owner,Diesel,Automatic,21.76,188.0,5,2700000
Mercedes-Benz,E-Class,2019,62000,2nd Owner,Petrol,Manual,12.3,185.0,5,1650000
Volkswagen,Polo,2021,25000,2nd Owner,Diesel,Manual,20.14,88.0,5,475000
Toyota,Innova,2018,127000,2nd Owner,Diesel,Manual,12.99,100.0,7,980000
Hyundai,i20,2022,28056,2nd Owner,Petrol,Manual,18.6,81.83,5,576000
Volkswagen,Polo,2021,43439,2nd Owner,Petrol,Manual,16.2,74.0,5,535000
Maruti,Swift,2022,59844,2nd Owner,Diesel,Automatic,28.4,74.0,5,675000
Maruti,Alto,2021,30000,1st Owner,Petrol,Manual,23.95,67.05,5,300000
Maruti,Vitara,2023,20000,1st Owner,Diesel,Manual,24.3,88.5,5,950000
Maruti,Swift,2018,53000,2nd Owner,Petrol,Manual,16.1,85.0,5,390000
Honda,Civic,2013,90000,1st Owner,Petrol,Manual,13.5,130.0,5,235000
Mercedes-Benz,E-Class,2020,50000,2nd Owner,Diesel,Automatic,14.21,203.0,5,2400000
Mahindra,XUV500,2017,74000,2nd Owner,Diesel,Manual,16.0,140.0,7,599000
Maruti,Wagon R,2015,55000,2nd Owner,Petrol,Manual,18.9,67.1,5,250000
Maruti,Alto,2013,40000,1st Owner,Petrol,Manual,19.7,46.3,5,100000
Renault,KWID,2022,13000,2nd Owner,Petrol,Manual,25.17,53.3,5,290000
Maruti,Alto,2018,40000,1st Owner,Petrol,Manual,20.92,67.1,5,230000
Mahindra,Bolero,2023,30000,1st Owner,Diesel,Manual,15.96,63.0,9,750000
Tata,Tiago,2022,31805,2nd Owner,Petrol,Manual,23.84,84.0,5,499000
Maruti,Alto,2023,32875,3rd Owner,Petrol,Manual,23.95,67.05,5,360000
Hyundai,Verna,2018,74832,2nd Owner,Petrol,Manual,17.1,121.3,5,550000
Ford,Ecosport,2022,26000,2nd Owner,Petrol,Manual,15.9,120.69,5,725000
Maruti,Alto,2014,90000,1st Owner,Petrol,Manual,19.7,46.3,5,115000
Maruti,Ertiga,2023,76000,2nd Owner,Diesel,Manual,24.52,88.5,7,960000
Hyundai,i10,2013,57390,2nd Owner,Petrol,Manual,20.36,78.9,5,125000
Honda,Jazz,2023,24265,2nd Owner,Petrol,Manual,18.7,88.7,5,635000
Maruti,Alto,2015,9100,2nd Owner,Petrol,Manual,23.95,67.05,5,210000
Skoda,Octavia,2022,38981,2nd Owner,Petrol,Automatic,15.1,177.0,5,1780000
Audi,Q7,2022,54000,2nd Owner,Diesel,Automatic,12.07,241.4,7,6350000
Volkswagen,Polo,2020,30171,2nd Owner,Petrol,Automatic,17.21,103.6,5,690000
Maruti,Swift Dzire,2020,122000,1st Owner,Diesel,Manual,26.59,74.0,5,700000
Hyundai,i10,2017,40000,1st Owner,Petrol,Manual,19.81,68.05,5,350000
Maruti,Swift Dzire,2021,101000,2nd Owner,Diesel,Manual,23.4,74.0,5,580000
Maruti,Vitara,2021,50000,1st Owner,Diesel,Manual,24.3,88.5,5,950000
Maruti,Swift Dzire,2022,46000,2nd Owner,Petrol,Automatic,21.21,81.8,5,550000
Maruti,Swift Dzire,2021,35000,1st Owner,Diesel,Manual,26.59,74.0,5,570000
